"duplicate_id","author","year","journal","doi","title","pages","volume","number","abstract","isbn","label","source","record_ids"
"5a031563-32f5-4d21-80b0-1e594372e991","DEDIC N ;JONES PG ;HOPKINS SC ;LEW R ;SHAO L ;CAMPBELL JE ;SPEAR KL ;LARGE TH ;CAMPBELL UC ;HANANIA T ;LEAHY E ;KOBLAN KS","2019","JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS","10.1124/jpet.119.260281","SEP-363856, A NOVEL PSYCHOTROPIC AGENT WITH A UNIQUE, NON-D2 RECEPTOR MECHANISM OF ACTION","1–14","371","1","FOR THE PAST 50 YEARS, THE CLINICAL EFFICACY OF ANTIPSYCHOTIC MEDICATIONS HAS RELIED ON BLOCKADE OF DOPAMINE D2 RECEPTORS. DRUG DEVELOPMENT OF NON-D2 COMPOUNDS, SEEKING TO AVOID THE LIMITING SIDE EFFECTS OF DOPAMINE RECEPTOR BLOCKADE, HAS FAILED TO DATE TO YIELD NEW MEDICINES FOR PATIENTS. IN THIS WORK, WE REPORT THE DISCOVERY OF SEP-363856 (SEP-856), A NOVEL PSYCHOTROPIC AGENT WITH A UNIQUE MECHANISM OF ACTION. SEP-856 WAS DISCOVERED IN A MEDICINAL CHEMISTRY EFFORT UTILIZING A HIGH THROUGHPUT, HIGH CONTENT, MOUSE-BEHAVIOR PHENOTYPING PLATFORM, IN COMBINATION WITH IN VITRO SCREENING, AIMED AT DEVELOPING NON-D2 (ANTI-TARGET) COMPOUNDS THAT COULD NEVERTHELESS RETAIN EFFICACY ACROSS MULTIPLE ANIMAL MODELS SENSITIVE TO D2-BASED PHARMACOLOGICAL MECHANISMS. SEP-856 DEMONSTRATED BROAD EFFICACY IN PUTATIVE RODENT MODELS RELATING TO ASPECTS OF SCHIZOPHRENIA, INCLUDING PHENCYCLIDINE (PCP)-INDUCED HYPERACTIVITY, PREPULSE INHIBITION, AND PCP-INDUCED DEFICITS IN SOCIAL INTERACTION. IN ADDITION TO ITS FAVORABLE PHARMACOKINETIC PROPERTIES, LACK OF D2 RECEPTOR OCCUPANCY, AND THE ABSENCE OF CATALEPSY, SEP-856’S BROAD PROFILE WAS FURTHER HIGHLIGHTED BY ITS ROBUST SUPPRESSION OF RAPID EYE MOVEMENT SLEEP IN RATS. ALTHOUGH THE MECHANISM OF ACTION HAS NOT BEEN FULLY ELUCIDATED, IN VITRO AND IN VIVO PHARMACOLOGY DATA AS WELL AS SLICE AND IN VIVO ELECTROPHYSIOLOGY RECORDINGS SUGGEST THAT AGONISM AT BOTH TRACE AMINE-ASSOCIATED RECEPTOR 1 AND 5-HT1A RECEPTORS IS INTEGRAL TO ITS EFFICACY. BASED ON THE PRECLINICAL DATA AND ITS UNIQUE MECHANISM OF ACTION, SEP-856 IS A PROMISING NEW AGENT FOR THE TREATMENT OF SCHIZOPHRENIA AND REPRESENTS A NEW PHARMACOLOGICAL CLASS EXPECTED TO LACK THE SIDE EFFECTS STEMMING FROM BLOCKADE OF D2 SIGNALING. COPYRIGHT © 2019 BY THE AUTHOR(S)","0022-3565","elicit_include,original_ft_include","elicit,original","5a031563-32f5-4d21-80b0-1e594372e991, sr1_elicit_49"
"5caa01e8-f8a7-41d1-b101-5376c0fadd46","Rutigliano, Grazia and Accorroni, Alice and Zucchi, Riccardo","2018","FRONTIERS IN PHARMACOLOGY","10.3389/fphar.2017.00987","The Case for TAAR1 as a Modulator of Central Nervous System Function",NA,NA,NA,"TAAR1 is widely expressed across the mammalian brain, particularly in limbic and monoaminergic areas, allegedly involved in mood, attention, memory, fear, and addiction. However, the subcellular distribution of TAAR1 is still unclear, since TAAR1 signal is largely intracellular. In vitro, TAAR1 is activated with nanomolar to micromolar affinity by some endogenous amines, particularly p-tyramine, beta-phenylethylamine, and 3-iodothyronamine (T1AM), the latter representing a novel branch of thyroid hormone signaling. In addition, TAAR1 responds to a number of psychoactive drugs, i.e., amphetamines, ergoline derivatives, bromocriptine and lisuride. Trace amines have been identified as neurotransmitters in invertebrates, and they are considered as potential neuromodulators. In particular, beta-phenylethylamine and p-tyramine have been reported to modify the release and/or the response to dopamine, norepinephrine, acetylcholine and GABA, while evidence of cross-talk between TAAR1 and other aminergic receptors has been provided. Systemic or intracerebroventricular injection of exogenous T1AM produced prolearning and antiamnestic effects, reduced pain threshold, decreased non-REM sleep, and modulated the firing rate of adrenergic neurons in locus coeruleus. However each of these substances may have additional molecular targets, and it is unclear whether their endogenous levels are sufficient to produce significant TAAR1 activation in vivo. TAAR1 knock out mice show a worse performance in anxiety and working memory tests, and they are more prone to develop ethanol addiction. They also show increased locomotor response to amphetamine, and decreased stereotypical responses induced by apomorphine. Notably, human genes for TAARs cluster on chromosome 6 at q23, within a region whose mutations have been reported to confer susceptibility to schizophrenia and bipolar disorder. For human TAAR1, around 200 non-synonymous and 400 synonymous single nucleotide polymorphisms have been identified, but their functional consequences have not been extensively investigated yet. In conclusion, the bulk of evidence points to a significant physiological role of TAAR1 in the modulation of central nervous system function and a potential pharmacological role of TAAR1 agonists in neurology and/or psychiatry. However, the specific effects of TAAR1 stimulation are still controversial, and many crucial issues require further investigation.",NA,"elicit_exclude,original_Tiab_exclude","elicit,original","5caa01e8-f8a7-41d1-b101-5376c0fadd46, sr1_elicit_13"
"66768be7-f8ba-4d5e-9070-1e207edc442c","Choy KH and Shackleford DM and Malone DT and Mistry SN and Patil RT and Scammells PJ and Langmead CJ and Pantelis C and Sexton PM and Lane JR and Christopoulos A","2016","The Journal of pharmacology and experimental therapeutics","10.1124/jpet.116.235788","Positive Allosteric Modulation of the Muscarinic M1 Receptor Improves Efficacy of Antipsychotics in Mouse Glutamatergic Deficit Models of Behavior.","354–365","359","2","Current antipsychotics are effective in treating the positive symptoms associated with schizophrenia, but they remain suboptimal in targeting cognitive dysfunction. Recent studies have suggested that positive allosteric modulation of the M(1) muscarinic acetylcholine receptor (mAChR) may provide a novel means of improving cognition. However, very little is known about the potential of combination therapies in extending coverage across schizophrenic symptom domains. This study investigated the effect of the M(1) mAChR positive allosteric modulator BQCA [1-(4-methoxybenzyl)-4-oxo-1,4-dihydroquinoline-3-carboxylic acid], alone or in combination with haloperidol (a first-generation antipsychotic), clozapine (a second-generation atypical antipsychotic), or aripiprazole (a third-generation atypical antipsychotic), in reversing deficits in sensorimotor gating and spatial memory induced by the N-methyl-d-aspartate receptor antagonist, MK-801 [(5R,10S)-(+)-5-methyl-10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5,10-imine]. Sensorimotor gating and spatial memory induction are two models that represent aspects of schizophrenia modeled in rodents. In prepulse inhibition (an operational measure of sensorimotor gating), BQCA alone had minimal effects but exhibited different levels of efficacy in reversing MK-801-induced prepulse inhibition disruptions when combined with a subeffective dose of each of the three (currently prescribed) antipsychotics. Furthermore, the combined effect of BQCA and clozapine was absent in M(1)(-/-) mice. Interestingly, although BQCA alone had no effect in reversing MK-801-induced memory impairments in a Y-maze spatial test, we observed a reversal upon the combination of BQCA with atypical antipsychotics, but not with haloperidol. These findings provide proof of concept that a judicious combination of existing antipsychotics with a selective M(1) mAChR positive allosteric modulator can extend antipsychotic efficacy in glutamatergic deficit models of behavior.","0022-3565","elicit_exclude,original_Tiab_exclude","elicit,original","66768be7-f8ba-4d5e-9070-1e207edc442c, sr1_elicit_218"
"8ca26c6c-012d-4a19-8402-3937ec5c5eac","Ochiai Y and Fujita M and Hagino Y and Kobayashi K and Okiyama R and Takahashi K and Ikeda K","2022","International journal of molecular sciences","10.3390/ijms23137436","Therapeutic Effects of Quetiapine and 5-HT(1A) Receptor Agonism on Hyperactivity in Dopamine-Deficient Mice.","7436","23","13","Some diseases that are associated with dopamine deficiency are accompanied by psychiatric symptoms, including Parkinson's disease. However, the mechanism by which this occurs has not been clarified. Previous studies found that dopamine-deficient (DD) mice exhibited hyperactivity in a novel environment. This hyperactivity is improved by clozapine and donepezil, which are used to treat psychiatric symptoms associated with dopamine deficiency (PSDD). We considered that DD mice could be used to study PSDD. In the present study, we sought to identify the pharmacological mechanism of PSDD. We conducted locomotor activity tests by administering quetiapine and drugs that have specific actions on serotonin (5-hydroxytryptamine [5-HT]) receptors and muscarinic receptors. Changes in neuronal activity that were induced by drug administration in DD mice were evaluated by examining Fos immunoreactivity. Quetiapine suppressed hyperactivity in DD mice while the 5-HT(1A) receptor antagonist WAY100635 inhibited this effect. The number of Fos-positive neurons in the median raphe nucleus increased in DD mice that exhibited hyperactivity and was decreased by treatment with quetiapine and 5-HT(1A) receptor agonists. In conclusion, hyperactivity in DD mice was ameliorated by quetiapine, likely through 5-HT(1A) receptor activation. These findings suggest that 5-HT(1A) receptors may play a role in PSDD, and 5-HT(1A) receptor-targeting drugs may help improve PSDD.","1422-0067","elicit_exclude,original_Tiab_exclude","elicit,original","8ca26c6c-012d-4a19-8402-3937ec5c5eac, sr1_elicit_354"
"98801ce0-6937-4390-a743-7eeb25c53cd3","De Felice M and Melis M and Aroni S and Muntoni AL and Fanni S and Frau R and Devoto P and Pistis M","2019","CNS neuroscience & therapeutics","10.1111/cns.13087","The PPARÎ± agonist fenofibrate attenuates disruption of dopamine function in a maternal immune activation rat model of schizophrenia.","549–561","25","5","AIMS: Prenatal maternal immune activation (MIA) is associated with a risk to develop schizophrenia and affects dopamine systems in the ventral tegmental area (VTA), key region in the neurobiology of psychoses. Considering the well-described sex differences in schizophrenia, we investigated whether sex affects MIA impact on dopamine system and on schizophrenia-related behavioral phenotype. Furthermore, considering peroxisome proliferator-activated receptor-Î± (PPARÎ±) expression in the CNS as well as its anti-inflammatory and neuroprotective properties, we tested if PPARÎ± activation by prenatal treatment with a clinically available fibrate (fenofibrate) may mitigate MIA-related effects. METHODS: We induced MIA in rat dams with polyriboinosinic-polyribocytidylic acid (Poly I:C) and assessed prepulse inhibition and dopamine neuron activity in the VTA by means of electrophysiological recordings in male and female preweaned and adult offspring. RESULTS: Poly I:C-treated males displayed prepulse inhibition deficits, reduced number and firing rate of VTA dopamine neurons, and paired-pulse facilitation of inhibitory and excitatory synapses. Prenatal fenofibrate administration attenuated detrimental effects induced by MIA on both the schizophrenia-like behavioral phenotype and dopamine transmission in male offspring. CONCLUSION: Our study confirms previous evidence that females are less susceptible to MIA and highlights PPARÎ± as a potential target for treatments in schizophrenia.","1755-5949","elicit_exclude,original_Tiab_exclude","elicit,original","98801ce0-6937-4390-a743-7eeb25c53cd3, sr1_elicit_127"
"a55aed21-c2a8-4dd2-be0d-a67c508fe227","Bradaia, Amyaouch and Trube, Gerhard and Stalder, Henri and Norcross, Roger D. and Ozmen, Laurence and Wettstein, Joseph G. and Pinard, Audree and Buchy, Daniele and Gassmann, Martin and Hoener, Marius C and Bettler, Bernhard","2009","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","10.1073/pnas.0906522106","The selective antagonist EPPTB reveals TAAR1-mediated regulatory mechanisms in dopaminergic neurons of the mesolimbic system","20081–20086","106","47","Trace amine-associated receptor 1 (TAAR1) is a G protein-coupled receptor (GPCR) that is nonselectively activated by endogenous metabolites of amino acids. TAAR1 is considered a promising drug target for the treatment of psychiatric and neurodegenerative disorders. However, no selective ligand to identify TAAR1-specific signaling mechanisms is available yet. Here we report a selective TAAR1 antagonist, EPPTB, and characterize its physiological effects at dopamine (DA) neurons of the ventral tegmental area (VTA). We show that EPPTB prevents the reduction of the firing frequency of DA neurons induced by p-tyramine (p-tyr), a nonselective TAAR1 agonist. When applied alone, EPPTB increases the firing frequency of DA neurons, suggesting that TAAR1 either exhibits constitutive activity or is tonically activated by ambient levels of endogenous agonist(s). We further show that EPPTB blocks the TAAR1-mediated activation of an inwardly rectifying K+ current. When applied alone, EPPTB induces an apparent inward current, suggesting the closure of tonically activated K+ channels. Importantly, these EPPTB effects were absent in Taar1 knockout mice, ruling out off-target effects. We additionally found that both the acute application of EPPTB and the constitutive genetic lack of TAAR1 increase the potency of DA at D2 receptors in DA neurons. In summary, our data support that TAAR1 tonically activates inwardly rectifying K+ channels, which reduces the basal firing frequency of DA neurons in the VTA. We hypothesize that the EPPTB-induced increase in the potency of DA at D2 receptors is part of a homeostatic feedback mechanism compensating for the lack of inhibitory TAAR1 tone.","1091-6490","elicit_exclude,original_Tiab_exclude","elicit,original","a55aed21-c2a8-4dd2-be0d-a67c508fe227, sr1_elicit_18"
"af495196-6ff4-443c-b937-26a4bb53332d","SIMMLER LD ;BUCHY D ;CHABOZ S ;HOENER MC ;LIECHTI ME","2016","JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS","10.1124/jpet.115.229765","IN VITRO CHARACTERIZATION OF PSYCHOACTIVE SUBSTANCES AT RAT, MOUSE, AND HUMAN TRACE AMINE-ASSOCIATED RECEPTOR 1S","134–144","357","1","TRACE AMINE-ASSOCIATED RECEPTOR 1 (TAAR1) HAS BEEN IMPLICATED IN THE BEHAVIORAL EFFECTS OF AMPHETAMINE-TYPE STIMULANT DRUGS IN RODENTS. TAAR1 HAS ALSO BEEN SUGGESTED AS A TARGET FOR NOVEL MEDICATIONS TO TREAT PSYCHOSTIMULANT ADDICTION. WE PREVIOUSLY REPORTED THAT BINDING AFFINITIES AT TAAR1 CAN DIFFER BETWEEN STRUCTURAL ANALOGS OF PSYCHOSTIMULANTS, AND SPECIES DIFFERENCES HAVE BEEN OBSERVED. IN THIS STUDY, WE COMPLEMENT OUR PREVIOUS FINDINGS WITH ADDITIONAL SUBSTANCES AND THE DETERMINATION OF FUNCTIONAL ACTIVATION POTENCIES. IN SUMMARY, WE PRESENT HERE PHARMACOLOGICAL IN VITRO PROFILES OF 101 PSYCHOACTIVE SUBSTANCES AT HUMAN, RAT, AND MOUSE TAAR1. P-TYRAMINE, B-PHENYLETHYLAMINE, AND TRYPTAMINE WERE INCLUDED AS ENDOGENOUS COMPARATOR COMPOUNDS. FUNCTIONAL CAMP MEASUREMENTS AND RADIOLIGAND DISPLACEMENT ASSAYS WERE CONDUCTED WITH HUMAN EMBRYONIC KIDNEY 293 CELLS THAT EXPRESSED HUMAN, RAT, OR MOUSE TAAR1. MOST AMPHETAMINES, PHENETHYLAMINE, AND AMINOINDANES EXHIBITED POTENTIALLY PHYSIOLOGICALLY RELEVANT RAT AND MOUSE TAAR1 ACTIVATION (EC50 < 5 ΜM) AND SHOWED FULL OR PARTIAL (EMAX < 80%) AGONIST PROPERTIES. CATHINONE DERIVATIVES, INCLUDING MEPHEDRONE AND METHYLENEDIOXYPYROVALERONE, EXHIBITED WEAK (EC50 = 5-10 ΜM) TO NEGLIGIBLE (EC50 > 10 ΜM) BINDING PROPERTIES AT TAAR1. PIPRADROLS, INCLUDING METHYLPHENIDATE, EXHIBITED NO AFFINITY FOR TAAR1. WE FOUND CONSIDERABLE SPECIES DIFFERENCES IN ACTIVITY AT TAAR1 AMONG THE HIGHLY ACTIVE LIGANDS, WITH A RANK ORDER OF RAT > MOUSE > HUMAN. THIS CHARACTERIZATION PROVIDES INFORMATION ABOUT THE PHARMACOLOGICAL PROFILE OF PSYCHOACTIVE SUBSTANCES. THE SPECIES DIFFERENCES EMPHASIZE THE RELEVANCE OF CLINICAL STUDIES TO TRANSLATIONALLY COMPLEMENT RODENT STUDIES ON THE ROLE OF TAAR1 ACTIVITY FOR PSYCHOACTIVE SUBSTANCES. COPYRIGHT © 2016 BY THE AMERICAN SOCIETY FOR PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS.","0022-3565","elicit_exclude,original_Tiab_exclude","elicit,original","af495196-6ff4-443c-b937-26a4bb53332d, sr1_elicit_79"
"bc0c4743-b97b-4ab1-9333-a41b01b819f8","DECKER AM ;BRACKEEN MF ;MOHAMMADKHANI A ;KORMOS CM ;HESK D ;BORGLAND SL ;BLOUGH BE","2022","ACS CHEMICAL NEUROSCIENCE","10.1021/acschemneuro.2c00086","IDENTIFICATION OF A POTENT HUMAN TRACE AMINE-ASSOCIATED RECEPTOR 1 ANTAGONIST","1082–1095","13","7","HUMAN TRACE AMINE-ASSOCIATED RECEPTOR SUBTYPE 1 (HTAAR1) IS A G PROTEIN-COUPLED RECEPTOR THAT HAS THERAPEUTIC POTENTIAL FOR MULTIPLE DISEASES, INCLUDING SCHIZOPHRENIA, DRUG ADDICTION, AND PARKINSON'S DISEASE (PD). ALTHOUGH SEVERAL POTENT AGONISTS HAVE BEEN IDENTIFIED AND HAVE SHOWN POSITIVE RESULTS IN VARIOUS CLINICAL TRIALS FOR SCHIZOPHRENIA, THE DISCOVERY OF POTENT HTAAR1 ANTAGONISTS REMAINS ELUSIVE. HEREIN, WE REPORT THE RESULTS OF STRUCTURE-ACTIVITY RELATIONSHIP STUDIES THAT HAVE LED TO THE DISCOVERY OF A POTENT HTAAR1 ANTAGONIST (RTI-7470-44, 34). RTI-7470-44 EXHIBITED AN IC50OF 8.4 NM IN AN IN VITRO CAMP FUNCTIONAL ASSAY, A KIOF 0.3 NM IN A RADIOLIGAND BINDING ASSAY, AND SHOWED SPECIES SELECTIVITY FOR HTAAR1 OVER THE RAT AND MOUSE ORTHOLOGUES. RTI-7470-44 DISPLAYED GOOD BLOOD-BRAIN BARRIER PERMEABILITY, MODERATE METABOLIC STABILITY, AND A FAVORABLE PRELIMINARY OFF-TARGET PROFILE. FINALLY, RTI-7470-44 INCREASED THE SPONTANEOUS FIRING RATE OF MOUSE VTA DOPAMINERGIC NEURONS AND BLOCKED THE EFFECTS OF THE KNOWN TAAR1 AGONIST RO5166017. COLLECTIVELY, THIS WORK PROVIDES A PROMISING HTAAR1 ANTAGONIST PROBE THAT CAN BE USED TO STUDY TAAR1 PHARMACOLOGY AND THE POTENTIAL THERAPEUTIC ROLE IN HYPODOPAMINERGIC DISEASES SUCH AS PD. © 2022 AMERICAN CHEMICAL SOCIETY. ALL RIGHTS RESERVED.","1948-7193","elicit_exclude,original_Tiab_exclude","elicit,original","bc0c4743-b97b-4ab1-9333-a41b01b819f8, sr1_elicit_120"
"bf4e19c3-3479-4daf-ba2c-e683093f2203","Maguire, Janet J. and Parker, William A. E. and Foord, Steven M. and Bonner, Tom I. and Neubig, Richard R. and Davenport, Anthony P","2009","PHARMACOLOGICAL REVIEWS","10.1124/pr.109.001107","International Union of Pharmacology. LXXII. Recommendations for Trace Amine Receptor Nomenclature","1–8","61","1","Trace amines such as p-tyramine and beta-phenylethylamine are found endogenously as well as in the diet. Concomitant ingestion of these foodstuffs with monoamine oxidase inhibitors may result in the hypertensive crisis known as the ``beer, wine, and cheese effect{'' attributed to their sympathomimetic action. Trace amines have been shown to act on one of a novel group of mammalian seven transmembrane spanning G protein-coupled receptors belonging to the rhodopsin superfamily, cloned in 2001. This receptor encoded by the human TAAR1 gene is also present in rat and mouse genomes (Taar1) and has been shown to be activated by endogenous trace amine ligands, including p-tyramine and beta-phenylethylamine. A number of drugs, most notably amphetamine and its derivatives, act as agonists at this receptor. This review proposes an official nomenclature designating TAAR1 as the trace amine 1 receptor following the convention of naming receptors after the endogenous agonist, abbreviated to TA(1) where necessary. It goes on to discuss briefly the significance of the receptor, agents acting upon it, its distribution, and currently hypothesized physiological and pathophysiological roles. In humans, a further five genes are thought to encode functional receptors (TAAR2, TAAR5, TAAR6, TAAR8, and TAAR9). TAAR3 seems to be a pseudogene in some individuals but not others. TAAR4 is a pseudogene in humans, but occurs with TAAR3 as a functional gene in rodents. Nine further genes are present in rats and mice. The endogenous ligands are not firmly established but some may respond to odorants consistent with their expression in olfactory epithelium.","0031-6997","elicit_exclude,original_Tiab_exclude","elicit,original","bf4e19c3-3479-4daf-ba2c-e683093f2203, sr1_elicit_36"
"c3de313d-9d29-4c06-93b4-fe4274bcf740","GAINETDINOV RR ;HOENER MC ;BERRY MD","2018","PHARMACOLOGICAL REVIEWS","10.1124/pr.117.015305","TRACE AMINES AND THEIR RECEPTORS","549–620","70","3","TRACE AMINES ARE ENDOGENOUS COMPOUNDS CLASSICALLY REGARDED AS COMPRISING Β-PHENYLETHYALMINE, P-TYRAMINE, TRYPTAMINE, P-OCTOPAMINE, AND SOME OF THEIR METABOLITES. THEY ARE ALSO ABUNDANT IN COMMON FOODSTUFFS AND CAN BE PRODUCED AND DEGRADED BY THE CONSTITUTIVE MICROBIOTA. THE ABILITY TO USE TRACE AMINES HAS ARISEN AT LEAST TWICE DURING EVOLUTION, WITH DISTINCT RECEPTOR FAMILIES PRESENT IN INVERTEBRATES AND VERTEBRATES. THE TERM “TRACE AMINE” WAS COINED TO REFLECT THE LOW TISSUE LEVELS IN MAMMALS; HOWEVER, INVERTEBRATES HAVE RELATIVELY HIGH LEVELS WHERE THEY FUNCTION LIKE MAMMALIAN ADRENERGIC SYSTEMS, INVOLVED IN “FIGHT-OR-FLIGHT” RESPONSES. VERTEBRATES EXPRESS A FAMILY OF RECEPTORS TERMED TRACE AMINE–ASSOCIATED RECEPTORS (TAARS). HUMANS POSSESS SIX FUNCTIONAL ISOFORMS (TAAR1, TAAR2, TAAR5, TAAR6, TAAR8, AND TAAR9), WHEREAS SOME FISH SPECIES EXPRESS OVER 100. WITH THE EXCEPTION OF TAAR1, TAARS ARE EXPRESSED IN OLFACTORY EPITHELIUM NEURONS, WHERE THEY DETECT DIVERSE ETHOLOGICAL SIGNALS INCLUDING PREDATORS, SPOILED FOOD, MIGRATORY CUES, AND PHEROMONES. OUTSIDE THE OLFACTORY SYSTEM, TAAR1 IS THE MOST THOROUGHLY STUDIED AND HAS BOTH CENTRAL AND PERIPHERAL ROLES. IN THE BRAIN, TAAR1 ACTS AS A RHEOSTAT OF DOPAMINERGIC, GLUTAMATERGIC, AND SEROTONERGIC NEUROTRANSMISSION AND HAS BEEN IDENTIFIED AS A NOVEL THERAPEUTIC TARGET FOR SCHIZOPHRENIA, DEPRESSION, AND ADDICTION. IN THE PERIPHERY, TAAR1 REGULATES NUTRIENT-INDUCED HORMONE SECRETION, SUGGESTING ITS POTENTIAL AS A NOVEL THERAPEUTIC TARGET FOR DIABETES AND OBESITY. TAAR1 MAY ALSO REGULATE IMMUNE RESPONSES BY REGULATING LEUKOCYTE DIFFERENTIATION AND ACTIVATION. THIS ARTICLE PROVIDES A COMPREHENSIVE REVIEW OF THE CURRENT STATE OF KNOWLEDGE OF THE EVOLUTION, PHYSIOLOGIC FUNCTIONS, PHARMACOLOGY, MOLECULAR MECHANISMS, AND THERAPEUTIC POTENTIAL OF TRACE AMINES AND THEIR RECEPTORS IN VERTEBRATES AND INVERTEBRATES. © 2018 BY THE AUTHOR(S).","0031-6997","elicit_exclude,original_Tiab_exclude","elicit,original","c3de313d-9d29-4c06-93b4-fe4274bcf740, sr1_elicit_1"
"d9e2c975-2384-4b3b-ac59-b400aee90013","Fantegrossi WE and Wilson CD and Berquist MD","2018","Drug metabolism reviews","10.1080/03602532.2018.1428343","Pro-psychotic effects of synthetic cannabinoids: interactions with central dopamine, serotonin, and glutamate systems.","65–73","50","1","An association between marijuana use and schizophrenia has been noted for decades, and the recent emergence of high-efficacy synthetic cannabinoids (SCBs) as drugs of abuse has lead to a growing number of clinical reports of persistent psychotic effects in users of these substances. The mechanisms underlying SCB-elicited pro-psychotic effects is unknown, but given the ubiquitous neuromodulatory functions of the endocannabinoid system, it seems likely that agonist actions at cannabinoid type-1 receptors (CB1Rs) might modulate the functions of other neurotransmitter systems known to be involved in schizophrenia. The present review surveys what is currently known about the interactions of CB1Rs with dopamine, serotonin, and glutamate systems, because all three of those neurotransmitters are well-established in the pathophysiology of schizophrenia and psychosis. Identification of molecular mechanisms underlying the pro-psychotic effects of SCB drugs of abuse may establish certain classes of these substances as particularly dangerous, guiding regulations to control availability of these drugs. Likewise, an understanding of the pharmacological interactions which lead to schizophrenia and psychosis subsequent to SCB exposure might guide the development of novel therapies to treat afflicted users.","1097-9883","elicit_exclude,original_Tiab_exclude","elicit,original","d9e2c975-2384-4b3b-ac59-b400aee90013, sr1_elicit_7"
"dd38b855-ac81-404d-a854-406c818615ab","KRASAVIN M ;PESHKOV AA ;LUKIN A ;KOMAROVA K ;VINOGRADOVA L ;SMIRNOVA D ;KANOV EV ;KUVARZIN SR ;MURTAZINA RZ ;EFIMOVA EV ;GUREEV M ;ONOKHIN K ;ZAKHAROV K ;GAINETDINOV RR","2022","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","10.3390/ijms231911579","DISCOVERY AND IN VIVO EFFICACY OF TRACE AMINE-ASSOCIATED RECEPTOR 1 (TAAR1) AGONIST 4-(2-AMINOETHYL)-N-(3,5-DIMETHYLPHENYL)PIPERIDINE-1-CARBOXAMIDE HYDROCHLORIDE (AP163) FOR THE TREATMENT OF PSYCHOTIC DISORDERS","11579","23","19","STARTING FROM A SCREENING HIT, A SET OF ANALOGS WAS SYNTHESIZED BASED ON A 4-(2-AMINOETHYL)PIPERIDINE CORE NOT ASSOCIATED PREVIOUSLY WITH TRACE AMINE-ASSOCIATED RECEPTOR 1 (TAAR1) MODULATION IN THE LITERATURE. SEVERAL STRUCTURE–ACTIVITY RELATIONSHIP GENERALIZATIONS HAVE BEEN DRAWN FROM THE OBSERVED DATA, SOME OF WHICH WERE CORROBORATED BY MOLECULAR MODELING AGAINST THE CRYSTAL STRUCTURE OF TAAR1. THE FOUR MOST ACTIVE COMPOUNDS (EC50 FOR TAAR1 AGONISTIC ACTIVITY RANGING FROM 0.033 TO 0.112 ΜM) WERE NOMINATED FOR EVALUATION IN VIVO. THE DOPAMINE TRANSPORTER KNOCKOUT (DAT-KO) RAT MODEL OF DOPAMINE-DEPENDENT HYPERLOCOMOTION WAS USED TO EVALUATE COMPOUNDS’ EFFICACY IN VIVO. OUT OF FOUR COMPOUNDS, ONLY ONE COMPOUND (AP163) DISPLAYED A STATISTICALLY SIGNIFICANT AND DOSE-DEPENDENT REDUCTION IN HYPERLOCOMOTION IN DAT-KO RATS. AS SUCH, COMPOUND AP163 REPRESENTS A VIABLE LEAD FOR FURTHER PRECLINICAL CHARACTERIZATION AS A POTENTIAL NOVEL TREATMENT OPTION FOR DISORDERS ASSOCIATED WITH INCREASED DOPAMINERGIC FUNCTION, SUCH AS SCHIZOPHRENIA. © 2022 BY THE AUTHORS.","1422-0067","elicit_include,original_ft_include","elicit,original","dd38b855-ac81-404d-a854-406c818615ab, sr1_elicit_21"
